7172132,HR582722,10/11/2009 04:45:00 PM,048XX S STATE ST,0460,BATTERY,SIMPLE,PARK PROPERTY,True,False,231.0,2.0,3.0,38.0,08B,1177087.0,1873037.0,2009.0,02/28/2018 03:56:25 PM,41.806951386,-87.626021224,"(41.806951386, -87.626021224)"
6468433,HP547289,09/01/2008 05:00:00 AM,016XX S TRUMBULL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1021.0,10.0,24.0,29.0,06,1153638.0,1891578.0,2008.0,02/28/2018 03:56:25 PM,41.858327606,-87.711532998,"(41.858327606, -87.711532998)"
13351414,JH131746,01/28/2024 07:00:00 PM,119XX S EMERALD AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,False,False,524.0,5.0,21.0,53.0,04B,1173468.0,1825785.0,2024.0,02/05/2024 03:41:09 PM,41.67736669,-87.640689429,"(41.67736669, -87.640689429)"
1402337,G114094,02/25/2001 06:00:00 PM,009XX N HUDSON AV,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,True,1823.0,18.0,,,08B,1173036.0,1906862.0,2001.0,08/17/2015 03:03:40 PM,41.899860332,-87.63987705,"(41.899860332, -87.63987705)"
13326695,JH101511,12/31/2023 10:58:00 AM,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,234.0,2.0,4.0,41.0,06,1187537.0,1871358.0,2023.0,01/08/2024 03:59:56 PM,41.802101704,-87.587747851,"(41.802101704, -87.587747851)"
12167881,JD369759,09/16/2020 08:40:00 PM,0000X E HUBBARD ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1834.0,18.0,42.0,8.0,04B,1176772.0,1903334.0,2020.0,10/14/2020 03:40:15 PM,41.890095639,-87.626261615,"(41.890095639, -87.626261615)"
7563600,HS365765,06/18/2010 05:00:00 AM,006XX E 131ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,True,533.0,5.0,9.0,54.0,14,1182796.0,1818558.0,2010.0,02/10/2018 03:50:01 PM,41.657323899,-87.606769322,"(41.657323899, -87.606769322)"
7978495,HT209986,03/19/2011 01:30:00 AM,007XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1524.0,15.0,37.0,25.0,08B,1139392.0,1904332.0,2011.0,02/10/2018 03:50:01 PM,41.89359747,-87.763514715,"(41.89359747, -87.763514715)"
3522980,HK602459,09/04/2004 04:30:00 AM,012XX W LOYOLA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2432.0,24.0,40.0,1.0,06,1166852.0,1943774.0,2004.0,02/28/2018 03:56:25 PM,42.001283377,-87.661528103,"(42.001283377, -87.661528103)"
2993331,HJ694674,10/14/2003 09:00:00 PM,014XX W 71ST PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,734.0,7.0,17.0,67.0,07,1168008.0,1857334.0,2003.0,02/28/2018 03:56:25 PM,41.764060663,-87.65977124,"(41.764060663, -87.65977124)"
8253576,HT486993,08/24/2011 01:00:00 PM,010XX W WILSON AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,2312.0,19.0,46.0,3.0,06,1168668.0,1930721.0,2011.0,02/10/2018 03:50:01 PM,41.965426344,-87.655227542,"(41.965426344, -87.655227542)"
6002107,HP110532,01/06/2008 11:00:00 PM,031XX N KILBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521.0,25.0,31.0,20.0,14,1145832.0,1920430.0,2008.0,02/28/2018 03:56:25 PM,41.937652213,-87.739453141,"(41.937652213, -87.739453141)"
1470769,G205385,04/10/2001 08:00:00 PM,011XX N DAMEN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,1322.0,12.0,,,14,1162908.0,1907350.0,2001.0,08/17/2015 03:03:40 PM,41.901418063,-87.67706349,"(41.901418063, -87.67706349)"
2038171,HH252762,03/12/2002 12:00:00 PM,076XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2422.0,24.0,,,11,1165459.0,1950820.0,2002.0,02/28/2018 03:56:25 PM,42.020647597,-87.666450778,"(42.020647597, -87.666450778)"
4246561,HL565940,08/23/2005 03:17:36 AM,039XX W WILCOX ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,1122.0,11.0,28.0,26.0,26,1150243.0,1899048.0,2005.0,02/28/2018 03:56:25 PM,41.878892943,-87.723800197,"(41.878892943, -87.723800197)"
1844712,G683277,11/13/2001 01:00:00 PM,013XX N LONG AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2532.0,25.0,,,26,1140079.0,1908442.0,2001.0,08/17/2015 03:03:40 PM,41.904863253,-87.760890845,"(41.904863253, -87.760890845)"
2626611,HJ232875,02/27/2003 10:00:00 AM,059XX S ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,714.0,7.0,15.0,67.0,11,1166686.0,1865425.0,2003.0,02/28/2018 03:56:25 PM,41.786291714,-87.664386014,"(41.786291714, -87.664386014)"
9147963,HW293827,05/28/2013 12:10:00 PM,001XX N WESTERN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1223.0,12.0,2.0,28.0,18,1160392.0,1900695.0,2013.0,02/10/2018 03:50:01 PM,41.883208624,-87.686489297,"(41.883208624, -87.686489297)"
8816792,HV490397,09/24/2012 10:28:00 PM,011XX W WILSON AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,True,False,1913.0,19.0,46.0,3.0,15,1167904.0,1930702.0,2012.0,02/10/2018 03:50:01 PM,41.965390764,-87.658037135,"(41.965390764, -87.658037135)"
5321501,HN178060,02/15/2007 03:15:06 PM,009XX N LEAMINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1531.0,15.0,37.0,25.0,18,1141855.0,1905723.0,2007.0,02/28/2018 03:56:25 PM,41.897369296,-87.754434373,"(41.897369296, -87.754434373)"
5218672,HN103844,12/03/2006 09:00:00 AM,054XX N WINTHROP AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,2023.0,20.0,48.0,77.0,26,1167887.0,1936337.0,2006.0,02/28/2018 03:56:25 PM,41.980853742,-87.657936297,"(41.980853742, -87.657936297)"
3255601,HK282135,04/03/2004 08:00:00 PM,051XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,STREET,False,False,234.0,2.0,3.0,40.0,06,1179800.0,1870927.0,2004.0,02/10/2018 03:50:01 PM,41.801099663,-87.616135459,"(41.801099663, -87.616135459)"
10359908,HY551470,12/26/2015 05:00:00 PM,045XX W SCHOOL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1731.0,17.0,30.0,16.0,07,1145619.0,1921556.0,2015.0,02/10/2018 03:50:01 PM,41.940746105,-87.740207331,"(41.940746105, -87.740207331)"
10361918,HY553473,12/28/2015 01:00:00 PM,012XX N LAMON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,2533.0,25.0,37.0,25.0,06,1143474.0,1907776.0,2015.0,02/10/2018 03:50:01 PM,41.902972829,-87.748436512,"(41.902972829, -87.748436512)"
6678293,HP753116,12/26/2008 07:00:00 PM,021XX N ROCKWELL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,1431.0,14.0,1.0,22.0,14,1158589.0,1914408.0,2008.0,02/28/2018 03:56:25 PM,41.920875342,-87.69273401,"(41.920875342, -87.69273401)"
7524112,HR373164,06/13/2009 11:36:00 AM,077XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,414.0,4.0,7.0,43.0,08B,1193542.0,1854091.0,2009.0,09/07/2021 03:41:02 PM,41.754574833,-87.566290335,"(41.754574833, -87.566290335)"
4989897,HM601993,09/14/2006 10:00:00 AM,055XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2012.0,20.0,40.0,4.0,14,1162005.0,1936628.0,2006.0,02/28/2018 03:56:25 PM,41.981777488,-87.679560105,"(41.981777488, -87.679560105)"
11950795,JD114852,01/14/2020 01:11:00 AM,056XX N ROCKWELL ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,2011.0,20.0,40.0,2.0,26,1157982.0,1937458.0,2020.0,01/21/2020 03:40:49 PM,41.984138352,-87.694332808,"(41.984138352, -87.694332808)"
6407114,HP482094,07/29/2008 04:40:55 PM,098XX S YALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,False,511.0,5.0,21.0,49.0,15,1176345.0,1839917.0,2008.0,02/10/2018 03:50:01 PM,41.716083021,-87.629736196,"(41.716083021, -87.629736196)"
11888679,JC506781,11/11/2019 04:30:00 PM,013XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,124.0,1.0,11.0,28.0,06,1173336.0,1893976.0,2019.0,11/18/2019 03:44:49 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
10163881,HY347657,07/20/2015 02:05:00 AM,019XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1024.0,10.0,24.0,29.0,14,1154006.0,1890312.0,2015.0,02/10/2018 03:50:01 PM,41.854846235,-87.710215921,"(41.854846235, -87.710215921)"
3514119,HK560894,08/16/2004 11:00:00 AM,009XX N DRAKE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1121.0,11.0,27.0,23.0,18,1152539.0,1906086.0,2004.0,02/10/2018 03:50:01 PM,41.898160876,-87.715183499,"(41.898160876, -87.715183499)"
6172636,HP260571,04/03/2008 01:40:00 PM,062XX S RACINE AVE,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,713.0,7.0,16.0,67.0,04B,1169388.0,1863488.0,2008.0,02/28/2018 03:56:25 PM,41.780918241,-87.654535186,"(41.780918241, -87.654535186)"
2054048,HH272516,02/20/2002 07:00:00 PM,018XX W 95 ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2213.0,22.0,,,06,1165500.0,1841667.0,2002.0,02/28/2018 03:56:25 PM,41.721121637,-87.669406714,"(41.721121637, -87.669406714)"
11208391,JB122155,01/19/2018 04:20:00 PM,008XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1822.0,18.0,43.0,8.0,06,1170635.0,1910871.0,2018.0,05/04/2018 03:51:04 PM,41.910914175,-87.648578343,"(41.910914175, -87.648578343)"
7312129,HS116456,01/11/2010 05:30:00 PM,064XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,726.0,7.0,15.0,67.0,06,1164465.0,1861877.0,2010.0,02/10/2018 03:50:01 PM,41.77660267,-87.672629297,"(41.77660267, -87.672629297)"
2618191,HJ221930,11/20/2002 04:30:00 PM,069XX S CHAPPEL AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,False,331.0,3.0,5.0,43.0,11,1191077.0,1859329.0,2002.0,02/28/2018 03:56:25 PM,41.769008286,-87.575154463,"(41.769008286, -87.575154463)"
7511341,HS314732,05/18/2010 10:28:00 PM,007XX S DEARBORN ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,BAR OR TAVERN,False,False,132.0,1.0,2.0,32.0,08B,1176034.0,1897135.0,2010.0,02/10/2018 03:50:01 PM,41.873101883,-87.62915865,"(41.873101883, -87.62915865)"
6585829,HP654000,10/29/2008 11:59:00 AM,028XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1124.0,11.0,2.0,27.0,18,1157403.0,1899227.0,2008.0,02/28/2018 03:56:25 PM,41.879241589,-87.697505043,"(41.879241589, -87.697505043)"
6965292,HR368750,06/10/2009 09:00:00 PM,088XX S HALSTED ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,2223.0,22.0,21.0,71.0,03,1172525.0,1846186.0,2009.0,02/28/2018 03:56:25 PM,41.733370854,-87.643542957,"(41.733370854, -87.643542957)"
6827665,HR234807,04/01/2008 12:01:00 AM,028XX W LOGAN BLVD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1414.0,14.0,35.0,22.0,06,1156785.0,1917155.0,2008.0,02/28/2018 03:56:25 PM,41.928450107,-87.699287687,"(41.928450107, -87.699287687)"
7644422,HS448406,08/05/2010 09:00:00 PM,047XX N WOLCOTT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1922.0,19.0,47.0,4.0,06,1162966.0,1931485.0,2010.0,02/10/2018 03:50:01 PM,41.96764471,-87.676170921,"(41.96764471, -87.676170921)"
12089161,JD277064,06/26/2020 02:09:00 PM,013XX E 52ND ST,0820,THEFT,$500 AND UNDER,STREET,False,False,234.0,2.0,4.0,41.0,06,1186191.0,1870933.0,2020.0,07/03/2020 03:41:17 PM,41.800967406,-87.592697539,"(41.800967406, -87.592697539)"
3590114,HK669898,10/06/2004 03:25:00 PM,022XX W WASHINGTON BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,False,1332.0,12.0,2.0,28.0,26,1161532.0,1900648.0,2004.0,02/28/2018 03:56:25 PM,41.883055996,-87.682304458,"(41.883055996, -87.682304458)"
7790504,HS599220,11/04/2010 06:30:00 PM,015XX W CERMAK RD,0460,BATTERY,SIMPLE,STREET,False,False,1222.0,12.0,25.0,31.0,08B,1166350.0,1889497.0,2010.0,02/04/2016 06:33:39 AM,41.85235505,-87.664931391,"(41.85235505, -87.664931391)"
1845902,G684960,11/13/2001 11:30:00 PM,103XX S MUSKEGON AV,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,434.0,4.0,,,07,1196735.0,1836937.0,2001.0,08/17/2015 03:03:40 PM,41.70742411,-87.555157553,"(41.70742411, -87.555157553)"
3477449,HK549720,08/10/2004 01:00:00 PM,038XX N SPAULDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1733.0,17.0,33.0,16.0,26,1153706.0,1925337.0,2004.0,02/28/2018 03:56:25 PM,41.950964048,-87.710383507,"(41.950964048, -87.710383507)"
3532908,HK614060,09/09/2004 04:00:00 PM,034XX W FRANKLIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1123.0,11.0,27.0,23.0,14,1153351.0,1903120.0,2004.0,02/28/2018 03:56:25 PM,41.89000579,-87.712279929,"(41.89000579, -87.712279929)"
7197938,HR611050,10/26/2009 08:00:00 PM,033XX N CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,False,False,1733.0,17.0,33.0,21.0,06,1157123.0,1922168.0,2009.0,02/28/2018 03:56:25 PM,41.942199266,-87.697909117,"(41.942199266, -87.697909117)"
7634084,HS438030,07/30/2010 09:38:00 PM,112XX S HOMEWOOD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2212.0,22.0,19.0,75.0,19,1165411.0,1830026.0,2010.0,02/10/2018 03:50:01 PM,41.689178691,-87.670061108,"(41.689178691, -87.670061108)"
8864033,HV533858,10/25/2012 06:15:00 AM,062XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,1711.0,17.0,39.0,12.0,07,1144594.0,1940941.0,2012.0,02/10/2018 03:50:01 PM,41.993959464,-87.743484114,"(41.993959464, -87.743484114)"
3841842,HL213259,03/01/2005 07:00:00 AM,021XX N AUSTIN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2512.0,25.0,29.0,19.0,11,1136049.0,1913756.0,2005.0,02/10/2018 03:50:01 PM,41.919518351,-87.775567544,"(41.919518351, -87.775567544)"
8172462,HT406828,07/20/2011 02:30:00 PM,046XX N CLARK ST,0810,THEFT,OVER $500,SIDEWALK,True,False,1922.0,19.0,47.0,3.0,06,1165480.0,1930992.0,2011.0,02/10/2018 03:50:01 PM,41.966238614,-87.666941309,"(41.966238614, -87.666941309)"
5202834,HM792411,12/24/2006 12:50:00 PM,035XX N HARLEM AVE,0460,BATTERY,SIMPLE,STREET,False,False,1632.0,16.0,36.0,17.0,08B,1127448.0,1922695.0,2006.0,02/28/2018 03:56:25 PM,41.944197242,-87.806967844,"(41.944197242, -87.806967844)"
3890407,HL183689,02/15/2005 09:45:00 PM,107XX S LANGLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,True,False,513.0,5.0,9.0,50.0,18,1182823.0,1833718.0,2005.0,02/28/2018 03:56:25 PM,41.698924457,-87.606202383,"(41.698924457, -87.606202383)"
3231379,HK250229,03/19/2004 06:28:00 PM,033XX W CULLOM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1724.0,17.0,33.0,16.0,14,1153285.0,1928385.0,2004.0,02/10/2018 03:50:01 PM,41.959336354,-87.711849835,"(41.959336354, -87.711849835)"
3032364,HJ740597,11/05/2003 12:00:00 PM,071XX S PRINCETON AVE,0460,BATTERY,SIMPLE,STREET,False,False,731.0,7.0,6.0,69.0,08B,1175527.0,1857715.0,2003.0,02/28/2018 03:56:25 PM,41.764941298,-87.63220103,"(41.764941298, -87.63220103)"
4821685,HM421844,06/18/2006 12:00:00 PM,047XX S ASHLAND AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,False,False,931.0,9.0,20.0,61.0,10,1166471.0,1873239.0,2006.0,02/28/2018 03:56:25 PM,41.807738845,-87.66495155,"(41.807738845, -87.66495155)"
2880731,HJ550457,08/08/2003 09:00:00 PM,038XX N WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,1912.0,19.0,47.0,5.0,07,1159686.0,1925590.0,2003.0,02/10/2018 03:50:01 PM,41.951536917,-87.688394307,"(41.951536917, -87.688394307)"
2879425,HJ545260,08/06/2003 08:15:00 PM,061XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,RESTAURANT,True,False,1611.0,16.0,45.0,10.0,08B,1133703.0,1940418.0,2003.0,02/28/2018 03:56:25 PM,41.99272317,-87.783558778,"(41.99272317, -87.783558778)"
9071933,HW217188,04/02/2013 09:00:00 PM,015XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1224.0,12.0,2.0,28.0,08B,1166110.0,1900104.0,2013.0,02/10/2018 03:50:01 PM,41.881466687,-87.665509401,"(41.881466687, -87.665509401)"
2771867,HJ407654,06/04/2003 05:30:00 PM,016XX W 78TH ST,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,True,False,611.0,6.0,17.0,71.0,18,1166615.0,1852985.0,2003.0,02/28/2018 03:56:25 PM,41.75215623,-87.66500076,"(41.75215623, -87.66500076)"
11701232,JC280224,05/27/2019 01:01:00 AM,047XX S INDIANA AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,224.0,2.0,3.0,38.0,03,1178396.0,1873742.0,2019.0,06/30/2019 03:41:21 PM,41.808856306,-87.621198838,"(41.808856306, -87.621198838)"
5547442,HN358486,05/22/2007 12:00:00 AM,079XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,624.0,6.0,6.0,44.0,07,1181939.0,1852602.0,2007.0,02/28/2018 03:56:25 PM,41.750764865,-87.608857231,"(41.750764865, -87.608857231)"
8248121,HT466872,08/25/2011 09:00:00 PM,008XX N LAMON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1531.0,15.0,37.0,25.0,07,1143531.0,1905338.0,2011.0,02/10/2018 03:50:01 PM,41.896281615,-87.748288208,"(41.896281615, -87.748288208)"
3257336,HK284026,04/05/2004 04:40:00 PM,027XX W 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,831.0,8.0,18.0,66.0,06,1159112.0,1857445.0,2004.0,02/10/2018 03:50:01 PM,41.764551795,-87.692374342,"(41.764551795, -87.692374342)"
6888337,HR293104,04/29/2009 01:05:00 AM,002XX S LAVERGNE AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,False,False,1533.0,15.0,28.0,25.0,03,1143289.0,1898790.0,2009.0,02/28/2018 03:56:25 PM,41.878317645,-87.74934071,"(41.878317645, -87.74934071)"
3035213,HJ742609,11/05/2003 09:30:00 PM,100XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2232.0,22.0,34.0,73.0,14,1170754.0,1838321.0,2003.0,02/28/2018 03:56:25 PM,41.711826913,-87.650259616,"(41.711826913, -87.650259616)"
8751089,HV426323,08/11/2012 08:40:00 PM,030XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,422.0,4.0,7.0,46.0,14,1197757.0,1853168.0,2012.0,09/07/2021 03:41:02 PM,41.751937895,-87.550874743,"(41.751937895, -87.550874743)"
10906976,JA219265,04/09/2017 05:30:00 PM,001XX E CHESTNUT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1833.0,18.0,42.0,8.0,14,1177081.0,1906353.0,2017.0,02/10/2018 03:50:01 PM,41.89837293,-87.625035314,"(41.89837293, -87.625035314)"
2771984,HJ417430,06/09/2003 10:00:00 AM,065XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1632.0,16.0,38.0,17.0,14,1131965.0,1925877.0,2003.0,02/28/2018 03:56:25 PM,41.952851683,-87.790290916,"(41.952851683, -87.790290916)"
2220378,HH486816,07/03/2002 12:00:00 PM,017XX N MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1421.0,14.0,1.0,24.0,14,1157149.0,1911593.0,2002.0,02/28/2018 03:56:25 PM,41.913180156,-87.698101508,"(41.913180156, -87.698101508)"
3664802,HK763179,11/20/2004 12:15:00 PM,061XX S RICHMOND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,823.0,8.0,15.0,66.0,26,1157769.0,1863742.0,2004.0,02/10/2018 03:50:01 PM,41.781859049,-87.697126095,"(41.781859049, -87.697126095)"
3524575,HK605441,09/06/2004 06:05:00 AM,031XX N BROADWAY,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,True,False,2332.0,19.0,44.0,6.0,03,1171715.0,1920647.0,2004.0,02/28/2018 03:56:25 PM,41.93771624,-87.644322264,"(41.93771624, -87.644322264)"
2055800,HH276312,03/30/2002 03:50:00 AM,030XX N HARLEM AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2511.0,25.0,,,26,1127557.0,1919363.0,2002.0,02/10/2018 03:50:01 PM,41.935051993,-87.806642446,"(41.935051993, -87.806642446)"
8573896,HV248493,04/19/2012 02:40:00 AM,031XX N KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2523.0,25.0,31.0,21.0,08B,1148513.0,1920392.0,2012.0,02/04/2016 06:33:39 AM,41.93749655,-87.729600873,"(41.93749655, -87.729600873)"
5369317,HN215242,03/08/2007 06:00:00 PM,069XX S LOOMIS BLVD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,734.0,7.0,17.0,67.0,07,1168195.0,1858717.0,2007.0,02/28/2018 03:56:25 PM,41.767851775,-87.659046103,"(41.767851775, -87.659046103)"
7433685,HS235801,03/31/2010 07:30:00 AM,080XX S PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,611.0,6.0,21.0,71.0,05,1166412.0,1851303.0,2010.0,02/10/2018 03:50:01 PM,41.747544909,-87.665792489,"(41.747544909, -87.665792489)"
4912043,HM526602,08/07/2006 10:45:00 PM,030XX W FLOURNOY ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1134.0,11.0,28.0,27.0,08A,1156142.0,1896876.0,2006.0,02/28/2018 03:56:25 PM,41.87281575,-87.702198717,"(41.87281575, -87.702198717)"
3487986,HK556253,08/13/2004 10:30:00 PM,042XX N MARINE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2323.0,19.0,46.0,3.0,08B,1170981.0,1928887.0,2004.0,02/28/2018 03:56:25 PM,41.960343248,-87.646777247,"(41.960343248, -87.646777247)"
8220482,HT453166,08/12/2011 03:00:00 PM,055XX S ELLIS AVE,0918,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",STREET,False,False,2133.0,2.0,5.0,41.0,07,1183844.0,1868582.0,2011.0,02/10/2018 03:50:01 PM,41.794571243,-87.601378095,"(41.794571243, -87.601378095)"
7747166,HS553499,10/07/2010 03:30:00 PM,016XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1433.0,14.0,32.0,24.0,06,1166834.0,1910956.0,2010.0,02/10/2018 03:50:01 PM,41.911229841,-87.662539362,"(41.911229841, -87.662539362)"
11055978,JA387818,08/12/2017 04:45:00 AM,094XX S ST LAWRENCE AVE,0330,ROBBERY,AGGRAVATED,STREET,False,False,633.0,6.0,9.0,49.0,03,1181890.0,1842609.0,2017.0,02/10/2018 03:50:01 PM,41.723344058,-87.609344841,"(41.723344058, -87.609344841)"
9569715,HX219874,04/10/2014 09:15:00 PM,014XX N DAMEN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,PARK PROPERTY,False,False,1424.0,14.0,1.0,24.0,14,1162803.0,1909586.0,2014.0,02/10/2018 03:50:01 PM,41.907556016,-87.677386363,"(41.907556016, -87.677386363)"
7893180,HT123012,01/17/2011 12:00:00 PM,088XX S HOUSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,424.0,4.0,10.0,46.0,08B,1198056.0,1846952.0,2011.0,02/04/2016 06:33:39 AM,41.734873262,-87.549986427,"(41.734873262, -87.549986427)"
13235998,JG454676,10/04/2023 10:00:00 AM,080XX S DOBSON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,631.0,6.0,8.0,44.0,11,1184622.0,1851869.0,2023.0,10/12/2023 03:42:39 PM,41.748691023,-87.599048466,"(41.748691023, -87.599048466)"
4026160,HL379800,05/23/2005 04:00:00 PM,001XX W MONROE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,112.0,1.0,42.0,32.0,06,1175408.0,1899895.0,2005.0,02/10/2018 03:50:01 PM,41.880689561,-87.631374096,"(41.880689561, -87.631374096)"
7180411,HR590709,10/15/2009 11:19:00 AM,032XX N LECLAIRE AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,1634.0,16.0,30.0,15.0,06,1141792.0,1921221.0,2009.0,02/04/2016 06:33:39 AM,41.939898633,-87.754281422,"(41.939898633, -87.754281422)"
10304708,HY493336,11/07/2015 06:20:00 PM,012XX N PULASKI RD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARKING LOT/GARAGE(NON.RESID.),True,False,2534.0,25.0,27.0,23.0,24,1149488.0,1908169.0,2015.0,02/10/2018 03:50:01 PM,41.903936616,-87.726335518,"(41.903936616, -87.726335518)"
